	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)
VARIABLES	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore
																																				
fert	-0.0372	-0.0341	-0.0114	-0.0611**	-0.0630**	-0.0953**	0.0255	0.0333	0.0795*	-0.0632**	-0.0653**	-0.0954**	0.0125	0.0178	0.0352	-0.0585**	-0.0605**	-0.0857**	0.00242	0.0106	0.0250	-0.0547**	-0.0561**	-0.0757**	-0.0330	-0.0319	-0.0198	-0.0502**	-0.0508**	-0.0660**	-0.0614*	-0.0602*	-0.0549*	-0.0472**	-0.0466**	-0.0590**
	(0.000736)	(0.000680)	(0.000568)	(0.000376)	(0.000375)	(0.000370)	(0.000572)	(0.000543)	(0.000337)	(0.000316)	(0.000316)	(0.000315)	(0.000484)	(0.000471)	(0.000342)	(0.000320)	(0.000321)	(0.000323)	(0.000428)	(0.000425)	(0.000383)	(0.000355)	(0.000356)	(0.000360)	(0.000425)	(0.000426)	(0.000418)	(0.000403)	(0.000404)	(0.000408)	(0.000484)	(0.000485)	(0.000489)	(0.000482)	(0.000483)	(0.000489)
borddummy2							-0.0423**	-0.0439**	-0.0976**	-0.00706**	-0.00486	-0.0182**	-0.0246**	-0.0248**	-0.0502**	-0.00234	-0.000331	-0.00871**	-0.0166*	-0.0171*	-0.0344**	0.000145	0.00233	-0.00328	-0.00386	-0.00191	-0.0140	0.000907	0.00332	-0.000725	0.00266	0.00490	-0.00336	-0.00110	0.00131	-0.00226
							(0.0122)	(0.0123)	(0.0159)	(0.00261)	(0.00261)	(0.00266)	(0.00883)	(0.00887)	(0.0102)	(0.00317)	(0.00317)	(0.00324)	(0.00820)	(0.00825)	(0.00893)	(0.00414)	(0.00415)	(0.00423)	(0.00871)	(0.00874)	(0.00917)	(0.00546)	(0.00547)	(0.00556)	(0.00999)	(0.0100)	(0.0103)	(0.00744)	(0.00746)	(0.00756)
borddummy3													-0.0478*	-0.0479*	-0.104**	0.00412	0.00904**	-0.00802*	-0.0251	-0.0263	-0.0609**	0.00988*	0.0144**	0.00379	0.00693	0.0108	-0.0125	0.0166**	0.0214**	0.0144*	0.0215	0.0259	0.0101	0.0139	0.0186*	0.0124
													(0.0195)	(0.0196)	(0.0227)	(0.00349)	(0.00350)	(0.00356)	(0.0154)	(0.0155)	(0.0169)	(0.00431)	(0.00432)	(0.00439)	(0.0149)	(0.0149)	(0.0158)	(0.00553)	(0.00554)	(0.00563)	(0.0154)	(0.0155)	(0.0160)	(0.00746)	(0.00748)	(0.00757)
borddummy4																			-0.0303	-0.0318	-0.0857**	0.0276**	0.0355**	0.0210**	0.0177	0.0237	-0.0112	0.0325**	0.0399**	0.0297**	0.0428*	0.0493*	0.0263	0.0316**	0.0386**	0.0296**
																			(0.0249)	(0.0251)	(0.0273)	(0.00476)	(0.00477)	(0.00485)	(0.0218)	(0.0219)	(0.0232)	(0.00583)	(0.00584)	(0.00593)	(0.0213)	(0.0214)	(0.0222)	(0.00771)	(0.00772)	(0.00782)
borddummy5																									0.0389	0.0472		0.0605**	0.0708**		0.0757**	0.0840**		0.0607**	0.0697**	
																									(0.0313)	(0.0314)		(0.00640)	(0.00641)		(0.0278)	(0.0280)		(0.00813)	(0.00814)	
borddummy6																															0.102**	0.113**		0.0819**	0.0932**	
																															(0.0373)	(0.0375)		(0.00883)	(0.00884)	
Constant	-0.855	-0.209	-0.493	-0.529	0.157	0.574	-1.699	-0.975	-1.437	-0.497	0.262	0.739	-1.519	-0.745	-0.714	-0.574	0.228	0.760	-1.233	-0.541	-0.374	-0.488	0.282	0.837	-0.533	0.155	0.383	-0.313	0.389	0.940	-0.255	0.380	0.709	-0.435	0.211	0.759
	(0.985)	(0.965)	(1.016)	(0.811)	(0.811)	(0.828)	(0.941)	(0.933)	(0.992)	(0.839)	(0.840)	(0.858)	(0.938)	(0.933)	(0.965)	(0.865)	(0.867)	(0.885)	(0.958)	(0.956)	(0.978)	(0.902)	(0.903)	(0.920)	(0.971)	(0.969)	(0.985)	(0.919)	(0.920)	(0.934)	(0.995)	(0.994)	(1.006)	(0.942)	(0.943)	(0.956)
																																				
Observations	302,252	302,252	302,252	302,252	302,252	302,252	462,292	462,292	462,292	462,292	462,292	462,292	481,789	481,789	481,789	481,789	481,789	481,789	433,955	433,955	433,955	433,955	433,955	433,955	360,573	360,573	360,573	360,573	360,573	360,573	277,665	277,665	277,665	277,665	277,665	277,665
R-squared	0.093	0.088	0.031	0.094	0.091	0.052	0.066	0.058	-0.041	0.086	0.082	0.042	0.066	0.059	-0.002	0.078	0.073	0.034	0.065	0.058	0.011	0.071	0.067	0.032	0.069	0.065	0.032	0.070	0.065	0.036	0.069	0.065	0.040	0.070	0.066	0.040
Standard errors in parentheses																																				
** p<0.01, * p<0.05																																				
