	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)	(37)	(38)	(39)	(40)	(41)	(42)	(43)	(44)	(45)	(46)	(47)	(48)	(49)	(50)	(51)	(52)	(53)	(54)	(55)	(56)
VARIABLES	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality
																																																								
agefirstbirth	-0.00256	0.00830***	0.00132	0.00649***	0.000817***	0.000788***	0.000769***	0.000746***	-0.000826	0.0117***	0.000425	0.00603***	0.00102***	0.000993***	0.000851***	0.000827***	-0.00723***	0.00110	-0.000418	0.00395***	0.00145***	0.00146***	0.00112***	0.00113***	-0.00668***	-0.00248	-0.00231**	-0.000570	0.00197***	0.00199***	0.00150***	0.00151***	-0.0120***	-0.0114***	-0.00303***	-0.00286***	0.00225***	0.00226***	0.00160***	0.00162***	-0.0142***	-0.0117***	-0.00576***	-0.00453***	0.00231***	0.00228***	0.00176***	0.00175***	-0.00549**	-0.00324	-0.00340***	-0.00245*	0.00181***	0.00185***	0.00112***	0.00117***
	(0.00194)	(0.00198)	(0.00129)	(0.00134)	(9.57e-05)	(9.44e-05)	(9.28e-05)	(9.16e-05)	(0.00153)	(0.00153)	(0.000968)	(0.000975)	(8.17e-05)	(8.02e-05)	(7.42e-05)	(7.23e-05)	(0.00153)	(0.00158)	(0.000966)	(0.00100)	(0.000114)	(0.000113)	(0.000104)	(0.000102)	(0.00161)	(0.00168)	(0.00101)	(0.00105)	(0.000151)	(0.000151)	(0.000132)	(0.000133)	(0.00172)	(0.00180)	(0.00106)	(0.00110)	(0.000200)	(0.000199)	(0.000164)	(0.000164)	(0.00195)	(0.00203)	(0.00110)	(0.00114)	(0.000265)	(0.000263)	(0.000222)	(0.000221)	(0.00238)	(0.00246)	(0.00126)	(0.00129)	(0.000316)	(0.000314)	(0.000266)	(0.000266)
height	0.00427***		0.00150***		-6.16e-05**		-7.42e-05***		0.00449***		0.00280***		-6.89e-05**		-5.38e-05**		0.00651***		0.00176***		-0.000173***		-0.000138***		0.00515***		0.00191***		-0.000148**		-8.50e-05*		0.00631***		0.00236***		-7.35e-05		-5.81e-05		0.00431***		0.00120***		-0.000203**		-0.000242***		0.00225**		0.00121**		-0.000179		-6.30e-05	
	(0.000679)		(0.000425)		(2.45e-05)		(2.37e-05)		(0.000565)		(0.000371)		(2.80e-05)		(2.53e-05)		(0.000586)		(0.000393)		(4.32e-05)		(3.95e-05)		(0.000638)		(0.000416)		(5.82e-05)		(4.98e-05)		(0.000696)		(0.000421)		(7.75e-05)		(6.62e-05)		(0.000805)		(0.000461)		(0.000102)		(8.26e-05)		(0.000956)		(0.000507)		(0.000124)		(0.000105)	
bmi	0.00680***		0.00390***		-6.23e-05**		-4.13e-05		0.0115***		0.00433***		7.02e-05*		6.05e-05		0.0164***		0.00682***		-5.58e-05		-1.43e-05		0.0201***		0.00829***		-6.32e-05		6.78e-05		0.0228***		0.00939***		-4.02e-05		-0.000114		0.0203***		0.00762***		-0.000121		3.04e-05		0.0300***		0.0109***		-0.000389**		-0.000494***	
	(0.000924)		(0.000564)		(2.85e-05)		(2.64e-05)		(0.000806)		(0.000462)		(4.07e-05)		(3.78e-05)		(0.000834)		(0.000500)		(6.01e-05)		(5.47e-05)		(0.000935)		(0.000553)		(8.05e-05)		(6.96e-05)		(0.00104)		(0.000624)		(0.000114)		(9.28e-05)		(0.00119)		(0.000692)		(0.000140)		(0.000119)		(0.00146)		(0.000786)		(0.000178)		(0.000147)	
educf_1_4	0.185***		0.102***		-0.00208***		-0.00142**		0.175***		0.0847***		-0.00203***		-0.00142**		0.282***		0.113***		-0.000488		-0.000153		0.259***		0.0877***		-0.000330		-0.000539		0.283***		0.103***		-0.00465***		-0.00257**		0.299***		0.0824***		-0.00260		-0.000939		0.252***		0.0737***		-0.00159		0.000999	
	(0.0185)		(0.0136)		(0.000659)		(0.000618)		(0.0116)		(0.00862)		(0.000618)		(0.000566)		(0.0110)		(0.00774)		(0.000875)		(0.000769)		(0.0119)		(0.00770)		(0.00115)		(0.000943)		(0.0119)		(0.00760)		(0.00129)		(0.00111)		(0.0138)		(0.00798)		(0.00170)		(0.00152)		(0.0166)		(0.00885)		(0.00204)		(0.00182)	
educf_5_6	0.329***		0.163***		-0.00258***		-0.00198***		0.365***		0.160***		-0.00157**		-0.000963		0.448***		0.178***		-0.00214***		-0.00127*		0.467***		0.164***		-0.00386***		-0.00287***		0.508***		0.175***		-0.00461***		-0.00324***		0.500***		0.161***		-0.00459**		-0.00281*		0.487***		0.150***		0.00224		0.00168	
	(0.0170)		(0.0116)		(0.000608)		(0.000556)		(0.0109)		(0.00776)		(0.000654)		(0.000592)		(0.0110)		(0.00740)		(0.000827)		(0.000753)		(0.0122)		(0.00796)		(0.00101)		(0.000887)		(0.0139)		(0.00878)		(0.00148)		(0.00114)		(0.0161)		(0.00984)		(0.00180)		(0.00154)		(0.0196)		(0.0108)		(0.00258)		(0.00210)	
