	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)
VARIABLES	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance
																																				
agemay	0.00406**	0.00500**	0.00994**	0.00580**	0.00652**	0.0113**	0.00675**	0.00735**	0.0123**	0.00515**	0.00544**	0.00828**	0.00304*	0.00323**	0.00506**	0.00422**	0.00414**	0.00517**	0.00306*	0.00299*	0.00345**	0.00305**	0.00258**	0.00207*	0.00330*	0.00265	0.00171	0.00215*	0.00136	6.78e-05	0.00126	0.000243	-0.00170	0.00232*	0.00135	-0.000504
	(0.00152)	(0.00152)	(0.00209)	(0.00121)	(0.00121)	(0.00124)	(0.00130)	(0.00131)	(0.00158)	(0.000923)	(0.000927)	(0.000946)	(0.00121)	(0.00121)	(0.00133)	(0.000846)	(0.000851)	(0.000869)	(0.00126)	(0.00127)	(0.00133)	(0.000850)	(0.000854)	(0.000873)	(0.00152)	(0.00153)	(0.00157)	(0.000919)	(0.000923)	(0.000942)	(0.00170)	(0.00172)	(0.00174)	(0.00105)	(0.00105)	(0.00107)
educf_11plus				0.138**	0.203**																	0.157**	0.228**					0.176**	0.230**					0.209**	0.263**	
				(0.0229)	(0.0228)																	(0.0257)	(0.0257)					(0.0313)	(0.0314)					(0.0412)	(0.0413)	
borddummy2							-0.0835**	-0.0893**	-0.138**	-0.0283**	-0.0237**	-0.0275**	-0.0143	-0.0169	-0.0378	-0.0415**	-0.0377**	-0.0401**	0.00419	0.00103	-0.0156	0.00440	0.00790	0.00682	0.0263	0.0278	0.0247	0.0411**	0.0443**	0.0457**	0.0729**	0.0743**	0.0747**	0.0634**	0.0645**	0.0640**
							(0.0319)	(0.0321)	(0.0355)	(0.00694)	(0.00697)	(0.00720)	(0.0211)	(0.0211)	(0.0225)	(0.00774)	(0.00778)	(0.00800)	(0.0183)	(0.0183)	(0.0192)	(0.00970)	(0.00975)	(0.0100)	(0.0204)	(0.0206)	(0.0211)	(0.0132)	(0.0133)	(0.0136)	(0.0235)	(0.0236)	(0.0241)	(0.0202)	(0.0203)	(0.0207)
borddummy3													-0.0133	-0.0202	-0.0681	-0.0765**	-0.0687**	-0.0735**	-0.0497	-0.0580	-0.0937*	-0.0492**	-0.0433**	-0.0458**	-0.000721	0.000215	-0.00714	0.0310*	0.0354**	0.0378**	0.111**	0.113**	0.117**	0.0897**	0.0904**	0.0923**
													(0.0465)	(0.0466)	(0.0499)	(0.00903)	(0.00908)	(0.00933)	(0.0347)	(0.0348)	(0.0365)	(0.0103)	(0.0104)	(0.0107)	(0.0359)	(0.0361)	(0.0372)	(0.0133)	(0.0134)	(0.0137)	(0.0336)	(0.0338)	(0.0345)	(0.0196)	(0.0197)	(0.0201)
borddummy4																			-0.0921	-0.105	-0.162**	-0.0914**	-0.0809**	-0.0823**	-0.0856	-0.0835	-0.0963	-0.0367*	-0.0291*	-0.0269	0.105*	0.109*	0.115*	0.0714**	0.0747**	0.0773**
																			(0.0564)	(0.0566)	(0.0594)	(0.0119)	(0.0120)	(0.0123)	(0.0535)	(0.0537)	(0.0554)	(0.0143)	(0.0144)	(0.0147)	(0.0465)	(0.0468)	(0.0477)	(0.0201)	(0.0201)	(0.0206)
borddummy5																									-0.145	-0.142		-0.0738**	-0.0631**		0.0494	0.0560		0.00334	0.00841	
																									(0.0768)	(0.0772)		(0.0161)	(0.0162)		(0.0617)	(0.0622)		(0.0212)	(0.0213)	
borddummy6																															0.0448	0.0541		-0.0186	-0.0115	
																															(0.0831)	(0.0837)		(0.0231)	(0.0232)	
Constant	-0.0404	1.369**	1.056**	0.0683	1.439	1.032	-0.309*	1.018**	0.554**	0.361	1.700	1.146	0.199	1.486**	1.136**	-0.248	1.082	0.546	0.0203	1.206**	0.826**	0.322	1.429**	1.023*	0.0546	1.151**	0.814**	0.0684	1.133	0.905	0.670*	1.622**	1.536**	-0.538	0.372	1.717**
	(0.168)	(0.128)	(0.170)	(18,628)	(18,739)	(19,462)	(0.143)	(0.122)	(0.150)	(6,229)	(6,261)	(6,472)	(0.145)	(0.131)	(0.150)	(15,940)	(16,038)	(16,485)	(0.163)	(0.155)	(0.169)	(0.435)	(0.431)	(0.442)	(0.221)	(0.218)	(0.232)	(12,472)	(12,538)	(12,830)	(0.264)	(0.281)	(0.272)	(0.622)	(0.618)	(0.631)
																																				
Observations	41,359	41,359	41,359	41,359	41,359	41,359	71,709	71,709	71,709	71,709	71,709	71,709	84,808	84,808	84,808	84,808	84,808	84,808	83,245	83,245	83,245	83,245	83,245	83,245	73,039	73,039	73,039	73,039	73,039	73,039	57,784	57,784	57,784	57,784	57,784	57,784
R-squared	0.247	0.246	0.201	0.271	0.264	0.206	0.244	0.232	0.157	0.254	0.246	0.194	0.241	0.235	0.191	0.245	0.237	0.191	0.245	0.237	0.193	0.245	0.237	0.196	0.241	0.233	0.196	0.243	0.235	0.200	0.236	0.228	0.196	0.237	0.229	0.197
Standard errors in parentheses																																				
** p<0.01, * p<0.05																																				
