	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)
VARIABLES	school_zscore	school_zscore	school_zscore	highschool	highschool	highschool	childmortality	childmortality	childmortality	infantmortality	infantmortality	infantmortality	school_zscore	school_zscore	school_zscore	highschool	highschool	highschool	childmortality	childmortality	childmortality	infantmortality	infantmortality	infantmortality	school_zscore	school_zscore	school_zscore	highschool	highschool	highschool	childmortality	childmortality	childmortality	infantmortality	infantmortality	infantmortality
																																				
fert	-0.117***	-0.0776***	-0.0750***	-0.0422***	-0.0288***	-0.0279***	0.00739***	0.00718***	0.00714***	0.00516***	0.00510***	0.00508***	-0.0932***	-0.0605***	-0.0587***	-0.0327***	-0.0228***	-0.0222***	0.00861***	0.00847***	0.00846***	0.00610***	0.00607***	0.00606***	-0.131***	-0.0882***	-0.0860***	-0.0461***	-0.0309***	-0.0299***	0.00668***	0.00642***	0.00638***	0.00453***	0.00441***	0.00439***
educfyrs_sq		-0.00387***	-0.00365***		-0.00149***	-0.00138***		9.51e-05***	9.39e-05***		4.56e-05***	4.50e-05***		-0.000638	-0.000881		0.000112	3.75e-05		0.000103**	0.000107***		5.52e-05***	5.71e-05***		-0.00367***	-0.00348***		-0.00167***	-0.00157***		8.29e-05***	8.11e-05***		4.00e-05***	3.89e-05***
		(0.000394)	(0.000385)		(0.000267)	(0.000262)		(1.91e-05)	(1.88e-05)		(9.36e-06)	(9.25e-06)		(0.00103)	(0.000947)		(0.000602)	(0.000585)		(3.84e-05)	(3.77e-05)		(1.77e-05)	(1.75e-05)		(0.000405)	(0.000393)		(0.000276)	(0.000261)		(2.12e-05)	(2.08e-05)		(1.16e-05)	(1.14e-05)
height			0.00460***			0.00162***			-0.000203***			-0.000104***			0.00559***			0.00170***			-0.000350**			-0.000171**			0.00424***			0.00160***			-0.000131**			-6.93e-05**
			(0.000730)			(0.000348)			(6.02e-05)			(2.99e-05)			(0.000666)			(0.000255)			(0.000141)			(6.40e-05)			(0.00109)			(0.000494)			(4.98e-05)			(2.94e-05)
bmi			0.0185***			0.00689***			-0.000196***			-0.000114***			0.0312***			0.0107***			-0.000402**			-0.000181*			0.0135***			0.00541***			-0.000168**			-0.000109***
			(0.00248)			(0.00105)			(7.07e-05)			(4.12e-05)			(0.00168)			(0.000679)			(0.000162)			(9.87e-05)			(0.00270)			(0.00133)			(6.46e-05)			(3.85e-05)
Constant	-2.953***	-2.511***	-3.403***	-0.770***	-0.560***	-0.856***	0.263***	0.263***	0.294***	0.0806***	0.0813***	0.0977***	-3.523***	-2.597***	-3.839***	-0.289**	0.0441	-0.347**	0.472**	0.468**	0.522**	0.145**	0.144***	0.171***	-1.822***	-1.369***	-2.075***	-0.644***	-0.458**	-0.729***	0.0897**	0.0904**	0.110**	0.0155	0.0163	0.0268
	(0.365)	(0.371)	(0.439)	(0.129)	(0.126)	(0.159)	(0.0899)	(0.0897)	(0.0962)	(0.0297)	(0.0297)	(0.0327)	(0.302)	(0.292)	(0.314)	(0.134)	(0.116)	(0.131)	(0.173)	(0.172)	(0.188)	(0.0522)	(0.0519)	(0.0585)	(0.304)	(0.329)	(0.416)	(0.203)	(0.200)	(0.249)	(0.0361)	(0.0360)	(0.0401)	(0.0131)	(0.0133)	(0.0163)
																																				
Observations	1,248,228	1,248,228	1,248,228	703,655	703,655	703,655	1,379,435	1,379,435	1,379,435	1,953,948	1,953,948	1,953,948	466,530	466,530	466,530	237,690	237,690	237,690	517,489	517,489	517,489	766,954	766,954	766,954	781,698	781,698	781,698	465,965	465,965	465,965	861,946	861,946	861,946	1,186,994	1,186,994	1,186,994
R-squared	0.079	0.152	0.159	0.412	0.446	0.450	0.057	0.058	0.058	0.029	0.029	0.029	0.070	0.161	0.175	0.298	0.346	0.356	0.074	0.074	0.074	0.037	0.037	0.038	0.090	0.155	0.160	0.359	0.393	0.396	0.025	0.026	0.026	0.016	0.016	0.016
Robust standard errors in parentheses																																				
*** p<0.01, ** p<0.05, * p<0.1																																				
