	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)
VARIABLES	school_zscore	school_zscore	school_zscore	highschool	highschool	highschool	childmortality	childmortality	childmortality	infantmortality	infantmortality	infantmortality	school_zscore	school_zscore	school_zscore	highschool	highschool	highschool	childmortality	childmortality	childmortality	infantmortality	infantmortality	infantmortality	school_zscore	school_zscore	school_zscore	highschool	highschool	highschool	childmortality	childmortality	childmortality	infantmortality	infantmortality	infantmortality
																																				
fert	-0.117***	-0.0775***	-0.0749***	-0.0422***	-0.0288***	-0.0278***	0.00738***	0.00717***	0.00714***	0.00516***	0.00509***	0.00507***	-0.0930***	-0.0603***	-0.0585***	-0.0326***	-0.0228***	-0.0222***	0.00857***	0.00844***	0.00842***	0.00608***	0.00605***	0.00604***	-0.131***	-0.0883***	-0.0860***	-0.0461***	-0.0308***	-0.0299***	0.00669***	0.00642***	0.00638***	0.00453***	0.00442***	0.00440***
educfyrs_sq		-0.00388***	-0.00365***		-0.00149***	-0.00138***		9.57e-05***	9.44e-05***		4.57e-05***	4.52e-05***		-0.000651	-0.000894		0.000115	4.14e-05		0.000104**	0.000108***		5.58e-05***	5.77e-05***		-0.00368***	-0.00348***		-0.00167***	-0.00157***		8.32e-05***	8.14e-05***		3.99e-05***	3.89e-05***
		(0.000394)	(0.000384)		(0.000267)	(0.000262)		(1.93e-05)	(1.90e-05)		(9.41e-06)	(9.31e-06)		(0.00103)	(0.000946)		(0.000600)	(0.000583)		(3.87e-05)	(3.81e-05)		(1.79e-05)	(1.77e-05)		(0.000405)	(0.000392)		(0.000276)	(0.000261)		(2.14e-05)	(2.10e-05)		(1.16e-05)	(1.15e-05)
height			0.00458***			0.00160***			-0.000204***			-0.000103***			0.00560***			0.00171***			-0.000354**			-0.000171**			0.00420***			0.00158***			-0.000130**			-6.92e-05**
			(0.000712)			(0.000334)			(5.94e-05)			(2.93e-05)			(0.000664)			(0.000254)			(0.000139)			(6.25e-05)			(0.00106)			(0.000475)			(5.01e-05)			(2.96e-05)
bmi			0.0185***			0.00688***			-0.000196***			-0.000113***			0.0311***			0.0106***			-0.000400**			-0.000177*			0.0135***			0.00541***			-0.000169**			-0.000109***
			(0.00248)			(0.00105)			(7.01e-05)			(4.03e-05)			(0.00166)			(0.000696)			(0.000157)			(9.37e-05)			(0.00271)			(0.00134)			(6.46e-05)			(3.84e-05)
Constant	-3.023***	-2.582***	-3.471***	-0.771***	-0.560***	-0.855***	0.263***	0.263***	0.294***	0.0803***	0.0810***	0.0974***	-3.515***	-2.590***	-3.834***	-0.290**	0.0427	-0.348**	0.472**	0.468**	0.523**	0.145***	0.144***	0.170***	-1.946***	-1.494***	-2.194***	-0.644***	-0.458**	-0.726***	0.0885**	0.0893**	0.109***	0.0152	0.0160	0.0264
	(0.357)	(0.360)	(0.425)	(0.130)	(0.126)	(0.158)	(0.0900)	(0.0898)	(0.0963)	(0.0297)	(0.0296)	(0.0326)	(0.302)	(0.292)	(0.314)	(0.135)	(0.117)	(0.132)	(0.173)	(0.172)	(0.189)	(0.0520)	(0.0518)	(0.0582)	(0.304)	(0.329)	(0.416)	(0.204)	(0.201)	(0.248)	(0.0355)	(0.0354)	(0.0396)	(0.0131)	(0.0132)	(0.0162)
																																				
Observations	1,248,208	1,248,208	1,248,208	703,651	703,651	703,651	1,379,402	1,379,402	1,379,402	1,953,910	1,953,910	1,953,910	466,549	466,549	466,549	237,712	237,712	237,712	517,497	517,497	517,497	766,966	766,966	766,966	781,659	781,659	781,659	465,939	465,939	465,939	861,905	861,905	861,905	1,186,944	1,186,944	1,186,944
R-squared	0.079	0.152	0.159	0.412	0.446	0.450	0.057	0.058	0.058	0.029	0.029	0.029	0.070	0.160	0.174	0.297	0.346	0.356	0.074	0.074	0.074	0.037	0.037	0.037	0.090	0.155	0.160	0.358	0.393	0.396	0.025	0.026	0.026	0.016	0.016	0.016
Robust standard errors in parentheses																																				
*** p<0.01, ** p<0.05, * p<0.1																																				
