	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)
VARIABLES	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore
																																				
	(0.00866)	(0.00864)	(0.00860)	(0.00411)	(0.00412)	(0.00418)	(0.00504)	(0.00505)	(0.00494)	(0.00353)	(0.00353)	(0.00359)	(0.00403)	(0.00402)	(0.00392)	(0.00368)	(0.00369)	(0.00376)	(0.00438)	(0.00438)	(0.00441)	(0.00428)	(0.00428)	(0.00436)	(0.00530)	(0.00530)	(0.00540)	(0.00529)	(0.00529)	(0.00537)	(0.00640)	(0.00641)	(0.00650)	(0.00640)	(0.00641)	(0.00649)
agemay	0.0132**	0.0144**	0.0209**	0.0132**	0.0144**	0.0204**	0.00941**	0.0108**	0.0185**	0.0110**	0.0123**	0.0180**	0.00870**	0.00986**	0.0140**	0.00859**	0.00978**	0.0142**	0.00580**	0.00675**	0.00894**	0.00659**	0.00754**	0.00975**	0.00528**	0.00604**	0.00606**	0.00568**	0.00645**	0.00684**	0.00470**	0.00523**	0.00422**	0.00457**	0.00514**	0.00441**
	(0.000762)	(0.000678)	(0.000818)	(0.000487)	(0.000481)	(0.000466)	(0.000620)	(0.000576)	(0.000435)	(0.000417)	(0.000413)	(0.000406)	(0.000580)	(0.000554)	(0.000459)	(0.000431)	(0.000429)	(0.000428)	(0.000635)	(0.000623)	(0.000598)	(0.000504)	(0.000502)	(0.000506)	(0.000702)	(0.000699)	(0.000722)	(0.000631)	(0.000630)	(0.000635)	(0.000817)	(0.000818)	(0.000845)	(0.000786)	(0.000785)	(0.000791)
borddummy2							-0.0494**	-0.0509**	-0.0869**	-0.00941*	-0.00867*	-0.0156**	-0.00111	-0.000953	-0.0129	-0.00337	-0.00271	-0.00488	-0.0154	-0.0156	-0.0186	0.00319	0.00364	0.00544	-0.000925	-0.00129	-0.00522	0.0107	0.0110	0.0159	0.00931	0.00777	0.00487	0.00465	0.00451	0.0101
							(0.0122)	(0.0124)	(0.0151)	(0.00370)	(0.00370)	(0.00376)	(0.00951)	(0.00955)	(0.0103)	(0.00474)	(0.00475)	(0.00484)	(0.0112)	(0.0113)	(0.0116)	(0.00677)	(0.00678)	(0.00690)	(0.0137)	(0.0137)	(0.0140)	(0.0103)	(0.0104)	(0.0105)	(0.0177)	(0.0178)	(0.0180)	(0.0157)	(0.0158)	(0.0160)
borddummy3													0.00121	0.00171	-0.0246	-0.00389	-0.00223	-0.00649	-0.0299	-0.0304	-0.0345	0.00853	0.00955	0.0150*	0.00151	0.00123	-0.00565	0.0253*	0.0262**	0.0371**	0.0417	0.0394	0.0330	0.0319*	0.0325*	0.0439**
													(0.0193)	(0.0194)	(0.0212)	(0.00509)	(0.00510)	(0.00517)	(0.0197)	(0.0198)	(0.0202)	(0.00685)	(0.00686)	(0.00697)	(0.0208)	(0.0209)	(0.0213)	(0.0101)	(0.0102)	(0.0103)	(0.0230)	(0.0230)	(0.0233)	(0.0151)	(0.0152)	(0.0153)
borddummy4																			-0.0450	-0.0449	-0.0513	0.0176*	0.0200**	0.0293**	0.00237	0.00225	-0.00689	0.0386**	0.0404**	0.0582**	0.0543	0.0510	0.0425	0.0394**	0.0406**	0.0590**
																			(0.0310)	(0.0312)	(0.0318)	(0.00738)	(0.00739)	(0.00748)	(0.0297)	(0.0298)	(0.0302)	(0.0104)	(0.0104)	(0.0105)	(0.0302)	(0.0302)	(0.0305)	(0.0151)	(0.0152)	(0.0153)
borddummy5																									0.0122	0.0125		0.0647**	0.0677**		0.0904*	0.0861*		0.0699**	0.0717**	
																									(0.0417)	(0.0419)		(0.0112)	(0.0112)		(0.0392)	(0.0392)		(0.0156)	(0.0156)	
borddummy6																															0.120*	0.115*		0.0923**	0.0954**	
																															(0.0515)	(0.0515)		(0.0165)	(0.0165)	
Constant	-1.054	-0.667	-0.618	-1.211**	-0.797**	-0.604**	-1.254**	-0.715*	-0.670*	-1.033**	-0.592**	-0.333**	-0.856	-0.459	-0.276	-1.036**	-0.609**	-0.267**	-1.092*	-0.653	-0.527	-0.924**	-0.529**	-0.113	-0.783	-0.449	-0.471	-0.702**	-0.367**	0.0757	-0.673	-0.484	-0.467	-0.732**	-0.511**	-0.0375
	(0.722)	(0.714)	(0.726)	(0.107)	(0.0910)	(0.0922)	(0.327)	(0.316)	(0.330)	(0.0863)	(0.0722)	(0.0733)	(0.554)	(0.550)	(0.561)	(0.0844)	(0.0686)	(0.0698)	(0.499)	(0.492)	(0.504)	(0.0941)	(0.0747)	(0.0758)	(0.664)	(0.659)	(0.672)	(0.115)	(0.0899)	(0.0906)	(0.525)	(0.518)	(0.527)	(0.148)	(0.121)	(0.122)
																																				
Observations	119,657	119,657	119,657	119,657	119,657	119,657	177,982	177,982	177,982	177,982	177,982	177,982	176,256	176,256	176,256	176,256	176,256	176,256	150,246	150,246	150,246	150,246	150,246	150,246	118,516	118,516	118,516	118,516	118,516	118,516	87,675	87,675	87,675	87,675	87,675	87,675
R-squared	0.093	0.091	0.059	0.093	0.091	0.063	0.054	0.048	-0.037	0.086	0.083	0.050	0.077	0.074	0.035	0.077	0.074	0.037	0.058	0.054	0.013	0.067	0.064	0.029	0.056	0.053	0.018	0.059	0.057	0.029	0.061	0.059	0.034	0.061	0.059	0.035
Standard errors in parentheses																																				
** p<0.01, * p<0.05																																				
