	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)
VARIABLES	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore
																																				
agemay	0.0137*	0.0148*	0.0169**	0.0158**	0.0172**	0.0224**	0.0211**	0.0225**	0.0222**	0.0138**	0.0149**	0.0186**	0.0117**	0.0127**	0.0131**	0.0122**	0.0129**	0.0152**	0.00752**	0.00785**	0.00699**	0.0103**	0.0107**	0.0114**	0.00942**	0.00985**	0.00900**	0.00894**	0.00900**	0.00873**	0.0109**	0.0111**	0.0102**	0.00907**	0.00895**	0.00816**
	(0.00602)	(0.00599)	(0.00572)	(0.000725)	(0.000723)	(0.000720)	(0.00500)	(0.00498)	(0.00496)	(0.000560)	(0.000560)	(0.000561)	(0.00294)	(0.00294)	(0.00306)	(0.000520)	(0.000520)	(0.000523)	(0.00179)	(0.00180)	(0.00189)	(0.000557)	(0.000558)	(0.000562)	(0.00134)	(0.00136)	(0.00144)	(0.000579)	(0.000580)	(0.000584)	(0.00106)	(0.00107)	(0.00114)	(0.000668)	(0.000669)	(0.000674)
borddummy2							0.0320	0.0349	0.00696	-0.0267**	-0.0259**	-0.0250**	-0.0253	-0.0233	-0.0335	-0.0221**	-0.0221**	-0.0190**	-0.0371*	-0.0377*	-0.0425**	-0.0163*	-0.0166*	-0.0117	-0.0106	-0.00800	-0.00837	-0.0148	-0.0154	-0.0105	0.00459	0.00615	0.00659	-0.0133	-0.0151	-0.0119
							(0.0399)	(0.0399)	(0.0442)	(0.00495)	(0.00496)	(0.00504)	(0.0203)	(0.0203)	(0.0215)	(0.00564)	(0.00565)	(0.00575)	(0.0146)	(0.0146)	(0.0148)	(0.00746)	(0.00747)	(0.00758)	(0.0142)	(0.0143)	(0.0144)	(0.00952)	(0.00954)	(0.00966)	(0.0160)	(0.0161)	(0.0162)	(0.0137)	(0.0137)	(0.0139)
borddummy3													-0.0435	-0.0381	-0.0659	-0.0359**	-0.0353**	-0.0312**	-0.0709**	-0.0721**	-0.0860**	-0.0272**	-0.0279**	-0.0210**	-0.00820	-0.00296	-0.00599	-0.0165	-0.0178	-0.0103	0.0174	0.0211	0.0204	-0.0193	-0.0225	-0.0177
													(0.0466)	(0.0466)	(0.0499)	(0.00613)	(0.00614)	(0.00622)	(0.0274)	(0.0274)	(0.0279)	(0.00756)	(0.00757)	(0.00765)	(0.0231)	(0.0233)	(0.0233)	(0.00933)	(0.00935)	(0.00945)	(0.0214)	(0.0217)	(0.0216)	(0.0132)	(0.0132)	(0.0133)
borddummy4																			-0.110*	-0.110*	-0.135**	-0.0362**	-0.0360**	-0.0254**	-0.0197	-0.0110	-0.0164	-0.0323**	-0.0334**	-0.0230*	0.0217	0.0290	0.0287	-0.0329*	-0.0362**	-0.0280*
																			(0.0450)	(0.0451)	(0.0460)	(0.00821)	(0.00822)	(0.00829)	(0.0333)	(0.0337)	(0.0338)	(0.00959)	(0.00960)	(0.00969)	(0.0283)	(0.0288)	(0.0286)	(0.0132)	(0.0132)	(0.0133)
borddummy5																									-0.0121	0.00158		-0.0307**	-0.0317**		0.0433	0.0537		-0.0309*	-0.0348*	
																									(0.0483)	(0.0490)		(0.0103)	(0.0103)		(0.0366)	(0.0373)		(0.0135)	(0.0136)	
borddummy6																															0.0655	0.0809		-0.0386**	-0.0433**	
																															(0.0498)	(0.0508)		(0.0144)	(0.0144)	
Constant	-1.346	-1.061	-0.479	-1.443**	-0.805**	-0.684**	-0.749	0.0135	0.211	-1.059	-0.398	-0.0447	-1.432	-0.617	-0.235	-1.062	-0.367	0.00903	-1.566	-0.818	-0.423	-0.953	-0.272	0.112	-0.803	-0.0350	0.400	-0.837	-0.242	0.134	-0.276	0.542	0.987	-0.822	-0.230	0.134
	(0.895)	(0.892)	(0.915)	(0.224)	(0.212)	(0.216)	(1.050)	(1.051)	(1.058)	(0.907)	(0.907)	(0.925)	(0.979)	(0.981)	(0.999)	(0.912)	(0.912)	(0.928)	(1.001)	(1.004)	(1.022)	(0.963)	(0.963)	(0.977)	(0.959)	(0.962)	(0.973)	(0.926)	(0.926)	(0.939)	(0.967)	(0.972)	(0.980)	(0.934)	(0.933)	(0.943)
																																				
Observations	89,102	89,102	89,102	89,102	89,102	89,102	149,833	149,833	149,833	149,833	149,833	149,833	173,508	173,508	173,508	173,508	173,508	173,508	168,574	168,574	168,574	168,574	168,574	168,574	147,522	147,522	147,522	147,522	147,522	147,522	116,638	116,638	116,638	116,638	116,638	116,638
R-squared	0.072	0.067	0.011	0.074	0.069	0.030	0.035	0.028	0.015	0.066	0.061	0.024	0.058	0.054	0.017	0.058	0.054	0.020	0.044	0.040	0.002	0.051	0.047	0.019	0.053	0.048	0.023	0.053	0.049	0.023	0.044	0.037	0.016	0.052	0.048	0.026
Standard errors in parentheses																																				
** p<0.01, * p<0.05																																				
