	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)	(37)	(38)	(39)	(40)	(41)	(42)	(43)	(44)	(45)	(46)	(47)	(48)	(49)	(50)	(51)	(52)	(53)	(54)	(55)	(56)
VARIABLES	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality	school_zscore	school_zscore	highschool	highschool	childmortality	childmortality	infantmortality	infantmortality
																																																								
agefirstbirth	-0.00436	0.00869**	0.00152	0.00863***	0.00512***	0.00512***	0.00383***	0.00383***	-0.000243	0.00646***	0.00167	0.00588***	0.00379***	0.00380***	0.00262***	0.00261***	-0.00946***	-0.00852***	0.000870	0.00270**	0.00318***	0.00322***	0.00227***	0.00228***	-0.00652***	-0.00415**	-0.00133	-0.000287	0.00310***	0.00308***	0.00214***	0.00213***	-0.0105***	-0.0111***	-0.00196**	-0.00303***	0.00333***	0.00337***	0.00207***	0.00208***	-0.0127***	-0.00974***	-0.00430***	-0.00350***	0.00285***	0.00290***	0.00201***	0.00202***	-0.00962***	-0.00753***	-0.00296***	-0.00186**	0.00285***	0.00283***	0.00196***	0.00194***
	(0.00369)	(0.00403)	(0.00254)	(0.00278)	(0.000287)	(0.000288)	(0.000251)	(0.000251)	(0.00224)	(0.00240)	(0.00164)	(0.00175)	(0.000218)	(0.000216)	(0.000186)	(0.000184)	(0.00187)	(0.00199)	(0.00123)	(0.00130)	(0.000182)	(0.000182)	(0.000150)	(0.000150)	(0.00174)	(0.00185)	(0.00100)	(0.00108)	(0.000202)	(0.000202)	(0.000160)	(0.000159)	(0.00162)	(0.00171)	(0.000897)	(0.000942)	(0.000230)	(0.000229)	(0.000176)	(0.000176)	(0.00166)	(0.00172)	(0.000813)	(0.000831)	(0.000270)	(0.000268)	(0.000223)	(0.000220)	(0.00193)	(0.00196)	(0.000876)	(0.000884)	(0.000310)	(0.000305)	(0.000249)	(0.000245)
height	0.00763***		0.00210**		-0.000149***		-7.76e-05		0.00542***		0.00288***		-0.000156**		-7.74e-05		0.00651***		0.00216***		-0.000195***		-0.000135**		0.00682***		0.00207***		-0.000271***		-0.000174***		0.00508***		0.00219***		-2.62e-05		-1.78e-05		0.00448***		0.00125***		-0.000354***		-0.000309***		0.00369***		0.00143***		-0.000325**		-0.000159	
	(0.00122)		(0.000958)		(5.72e-05)		(5.13e-05)		(0.000799)		(0.000638)		(6.20e-05)		(5.12e-05)		(0.000727)		(0.000531)		(6.97e-05)		(5.99e-05)		(0.000691)		(0.000433)		(9.81e-05)		(6.58e-05)		(0.000671)		(0.000358)		(9.25e-05)		(7.50e-05)		(0.000709)		(0.000351)		(0.000112)		(9.07e-05)		(0.000814)		(0.000380)		(0.000133)		(0.000107)	
bmi	0.0220***		0.0132***		-7.65e-05		-3.62e-05		0.0313***		0.0128***		-0.000140		-0.000103		0.0331***		0.0121***		-0.000349***		-8.69e-05		0.0362***		0.0131***		0.000138		3.49e-05		0.0362***		0.0146***		-0.000426**		-0.000176		0.0333***		0.0114***		-0.000874***		-0.000426***		0.0334***		0.0113***		-0.000426*		-0.000428**	
	(0.00215)		(0.00146)		(8.51e-05)		(7.73e-05)		(0.00143)		(0.00104)		(9.32e-05)		(7.64e-05)		(0.00126)		(0.000809)		(0.000110)		(9.12e-05)		(0.00125)		(0.000744)		(0.000214)		(0.000127)		(0.00121)		(0.000694)		(0.000170)		(0.000144)		(0.00134)		(0.000695)		(0.000190)		(0.000158)		(0.00157)		(0.000754)		(0.000220)		(0.000178)	
educf_1_4	0.286***		0.117***		-0.00272***		-0.00214**		0.242***		0.0984***		-0.000128		-0.000107		0.313***		0.104***		-0.00246**		-0.00216***		0.309***		0.0903***		-0.00241*		-0.00218**		0.274***		0.0723***		-0.00297**		-0.00238**		0.310***		0.0718***		-0.00174		-0.000589		0.281***		0.0643***		-0.00297		-0.00100	
	(0.0253)		(0.0197)		(0.000945)		(0.000842)		(0.0143)		(0.0125)		(0.00102)		(0.000862)		(0.0130)		(0.00950)		(0.00106)		(0.000812)		(0.0124)		(0.00766)		(0.00127)		(0.000985)		(0.0120)		(0.00665)		(0.00142)		(0.00112)		(0.0123)		(0.00629)		(0.00172)		(0.00138)		(0.0147)		(0.00729)		(0.00207)		(0.00177)	
educf_5_6	0.459***		0.213***		-0.00240**		-0.00153*		0.506***		0.203***		-0.00115		-0.000410		0.535***		0.186***		-0.00384***		-0.00328***		0.521***		0.163***		-0.00658***		-0.00463***		0.568***		0.160***		-0.000717		-0.000942		0.543***		0.157***		-0.00645***		-0.00398***		0.519***		0.131***		-0.00199		-0.000586	
	(0.0272)		(0.0221)		(0.00102)		(0.000891)		(0.0170)		(0.0140)		(0.00112)		(0.000915)		(0.0157)		(0.0113)		(0.00122)		(0.000903)		(0.0166)		(0.0101)		(0.00128)		(0.00103)		(0.0170)		(0.0104)		(0.00198)		(0.00143)		(0.0175)		(0.00972)		(0.00191)		(0.00145)		(0.0208)		(0.0104)		(0.00278)		(0.00231)	
