	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)
VARIABLES	school_zscore	school_zscore	school_zscore	highschool	highschool	highschool	childmortality	childmortality	childmortality	infantmortality	infantmortality	infantmortality	school_zscore	school_zscore	school_zscore	highschool	highschool	highschool	childmortality	childmortality	childmortality	infantmortality	infantmortality	infantmortality	school_zscore	school_zscore	school_zscore	highschool	highschool	highschool	childmortality	childmortality	childmortality	infantmortality	infantmortality	infantmortality
																																				
fert	-0.119***	-0.0787***	-0.0758***	-0.0435***	-0.0296***	-0.0286***	0.00711***	0.00690***	0.00687***	0.00497***	0.00490***	0.00488***	-0.0972***	-0.0631***	-0.0605***	-0.0351***	-0.0243***	-0.0235***	0.00813***	0.00800***	0.00798***	0.00579***	0.00576***	0.00575***	-0.133***	-0.0892***	-0.0867***	-0.0471***	-0.0316***	-0.0306***	0.00651***	0.00623***	0.00620***	0.00440***	0.00429***	0.00427***
educfyrs_sq		-0.00384***	-0.00361***		-0.00149***	-0.00138***		9.02e-05***	8.91e-05***		4.34e-05***	4.29e-05***		-0.000961	-0.00119		-9.70e-05	-0.000165		8.75e-05**	9.08e-05**		4.96e-05***	5.12e-05***		-0.00368***	-0.00348***		-0.00164***	-0.00154***		8.23e-05***	8.06e-05***		3.91e-05***	3.81e-05***
		(0.000384)	(0.000375)		(0.000258)	(0.000253)		(1.83e-05)	(1.80e-05)		(8.95e-06)	(8.85e-06)		(0.00102)	(0.000947)		(0.000630)	(0.000617)		(3.28e-05)	(3.26e-05)		(1.62e-05)	(1.62e-05)		(0.000378)	(0.000366)		(0.000257)	(0.000245)		(2.18e-05)	(2.13e-05)		(1.16e-05)	(1.14e-05)
height			0.00457***			0.00160***			-0.000188***			-9.33e-05***			0.00538***			0.00164***			-0.000312**			-0.000150**			0.00419***			0.00160***			-0.000123**			-6.24e-05**
			(0.000671)			(0.000317)			(5.66e-05)			(2.83e-05)			(0.000668)			(0.000234)			(0.000128)			(5.95e-05)			(0.00102)			(0.000459)			(4.91e-05)			(2.93e-05)
bmi			0.0188***			0.00707***			-0.000171**			-9.83e-05**			0.0307***			0.0109***			-0.000328*			-0.000145			0.0138***			0.00551***			-0.000154**			-9.74e-05**
			(0.00237)			(0.000998)			(6.54e-05)			(3.76e-05)			(0.00190)			(0.000666)			(0.000160)			(9.13e-05)			(0.00259)			(0.00126)			(6.24e-05)			(3.70e-05)
Constant	-2.944***	-2.520***	-3.397***	-0.828***	-0.633***	-0.923***	0.245***	0.244***	0.273***	0.0746***	0.0752***	0.0899***	-3.125***	-2.197***	-3.389***	-0.297***	0.0257	-0.352***	0.425**	0.421**	0.469**	0.131***	0.131***	0.154***	-2.165***	-1.763***	-2.458***	-0.730***	-0.562***	-0.830***	0.0925**	0.0934**	0.111**	0.0157	0.0166	0.0260
	(0.336)	(0.335)	(0.389)	(0.0994)	(0.0974)	(0.119)	(0.0803)	(0.0800)	(0.0860)	(0.0268)	(0.0267)	(0.0295)	(0.502)	(0.488)	(0.559)	(0.0982)	(0.0905)	(0.110)	(0.157)	(0.156)	(0.172)	(0.0459)	(0.0457)	(0.0521)	(0.333)	(0.347)	(0.398)	(0.177)	(0.175)	(0.205)	(0.0402)	(0.0401)	(0.0429)	(0.0138)	(0.0139)	(0.0162)
																																				
Observations	1,334,928	1,334,928	1,334,928	752,361	752,361	752,361	1,474,279	1,474,279	1,474,279	2,087,829	2,087,829	2,087,829	514,638	514,638	514,638	264,427	264,427	264,427	569,648	569,648	569,648	838,493	838,493	838,493	818,126	818,126	818,126	487,083	487,083	487,083	902,095	902,095	902,095	1,244,699	1,244,699	1,244,699
R-squared	0.081	0.156	0.163	0.406	0.441	0.445	0.056	0.056	0.056	0.028	0.028	0.028	0.072	0.161	0.175	0.312	0.361	0.371	0.073	0.073	0.074	0.037	0.037	0.037	0.093	0.158	0.163	0.358	0.393	0.396	0.024	0.024	0.024	0.015	0.016	0.016
Robust standard errors in parentheses																																				
*** p<0.01, ** p<0.05, * p<0.1																																				
