	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)
VARIABLES	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance
																																				
agemay	0.00367**	0.00418**	0.0123**	0.00229**	0.00268**	0.00765**	0.00235**	0.00277**	0.00935**	0.00218**	0.00250**	0.00681**	0.00214**	0.00243**	0.00726**	0.00110**	0.00131**	0.00433**	0.00181	0.00211*	0.00446**	0.000809	0.000842	0.00221**	0.00353**	0.00349**	0.00460**	0.000984	0.000872	0.000955	0.000874	0.000848	0.000711	0.000800	0.000554	-0.000228
	(0.000984)	(0.00102)	(0.00182)	(0.000433)	(0.000433)	(0.000429)	(0.000732)	(0.000752)	(0.00121)	(0.000373)	(0.000373)	(0.000374)	(0.000730)	(0.000741)	(0.000964)	(0.000395)	(0.000396)	(0.000403)	(0.000934)	(0.000949)	(0.00108)	(0.000448)	(0.000449)	(0.000460)	(0.000984)	(0.000987)	(0.00105)	(0.000519)	(0.000520)	(0.000534)	(0.00123)	(0.00123)	(0.00126)	(0.000627)	(0.000628)	(0.000644)
educf_11plus				0.0726**	0.0826**																	-0.00158	0.00408											0.0383*	0.0488**	
				(0.00608)	(0.00602)																	(0.00923)	(0.00924)											(0.0183)	(0.0184)	
borddummy2							-0.00701	-0.00735	-0.0339**	-0.00441	-0.00319	-0.00719*	-0.0180*	-0.0173*	-0.0339**	-0.00534	-0.00403	-0.00519	-0.00495	-0.00657	-0.0146	0.00577	0.00696	0.00761	-0.000762	0.000206	-0.00434	0.0210**	0.0226**	0.0262**	0.0274*	0.0272*	0.0288*	0.0279*	0.0290*	0.0344**
							(0.0102)	(0.0103)	(0.0124)	(0.00278)	(0.00279)	(0.00288)	(0.00827)	(0.00828)	(0.00938)	(0.00362)	(0.00363)	(0.00376)	(0.0102)	(0.0103)	(0.0110)	(0.00507)	(0.00508)	(0.00525)	(0.0103)	(0.0104)	(0.0109)	(0.00741)	(0.00743)	(0.00766)	(0.0131)	(0.0132)	(0.0135)	(0.0115)	(0.0115)	(0.0118)
borddummy3													-0.0306	-0.0288	-0.0645**	-0.00230	0.000877	-0.000641	-0.0183	-0.0214	-0.0366	0.00420	0.00699	0.00984	-0.00889	-0.00688	-0.0179	0.0379**	0.0411**	0.0479**	0.0482**	0.0479**	0.0480*	0.0492**	0.0519**	0.0609**
													(0.0171)	(0.0171)	(0.0196)	(0.00408)	(0.00409)	(0.00422)	(0.0192)	(0.0194)	(0.0210)	(0.00531)	(0.00531)	(0.00548)	(0.0170)	(0.0170)	(0.0180)	(0.00739)	(0.00741)	(0.00763)	(0.0182)	(0.0182)	(0.0187)	(0.0111)	(0.0111)	(0.0114)
borddummy4																			-0.0221	-0.0265	-0.0498	0.0147*	0.0198**	0.0259**	-0.0367	-0.0335	-0.0504	0.0374**	0.0425**	0.0536**	0.0659*	0.0656*	0.0640*	0.0675**	0.0720**	0.0847**
																			(0.0308)	(0.0311)	(0.0336)	(0.00599)	(0.00599)	(0.00617)	(0.0254)	(0.0255)	(0.0269)	(0.00786)	(0.00787)	(0.00810)	(0.0258)	(0.0258)	(0.0265)	(0.0113)	(0.0113)	(0.0116)
