	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)
VARIABLES	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance	attendance
																																				
agemay	0.00234**	0.00282**	0.00835**	0.00239**	0.00276**	0.00665**	0.00299**	0.00339**	0.00847**	0.00239**	0.00267**	0.00578**	0.00177**	0.00202**	0.00470**	0.00171**	0.00186**	0.00368**	0.00168**	0.00188**	0.00304**	0.00114**	0.00108**	0.00157**	0.00232**	0.00217**	0.00232**	0.000897**	0.000674*	0.000330	0.000454	0.000152	-0.000615	0.000892*	0.000517	-0.000371
	(0.000595)	(0.000608)	(0.00105)	(0.000313)	(0.000313)	(0.000312)	(0.000469)	(0.000476)	(0.000713)	(0.000265)	(0.000265)	(0.000267)	(0.000452)	(0.000456)	(0.000554)	(0.000270)	(0.000271)	(0.000276)	(0.000518)	(0.000522)	(0.000571)	(0.000292)	(0.000293)	(0.000299)	(0.000580)	(0.000582)	(0.000606)	(0.000328)	(0.000329)	(0.000336)	(0.000700)	(0.000704)	(0.000711)	(0.000386)	(0.000387)	(0.000395)
educf_11plus				0.0869**	0.100**					0.0365**	0.0468**					0.0466**	0.0603**					0.0215**	0.0316**											0.0557**	0.0683**	
				(0.00446)	(0.00442)					(0.00406)	(0.00406)					(0.00499)	(0.00498)					(0.00666)	(0.00667)											(0.0126)	(0.0126)	
borddummy2							-0.0208*	-0.0213**	-0.0484**	-0.00840**	-0.00665**	-0.00948**	-0.0138*	-0.0138*	-0.0256**	-0.0129**	-0.0112**	-0.0121**	-0.00325	-0.00508	-0.0124	0.00381	0.00540	0.00578	0.00644	0.00739	0.00443	0.0214**	0.0232**	0.0253**	0.0352**	0.0358**	0.0375**	0.0320**	0.0331**	0.0357**
							(0.00825)	(0.00828)	(0.00974)	(0.00200)	(0.00201)	(0.00207)	(0.00621)	(0.00623)	(0.00683)	(0.00249)	(0.00249)	(0.00257)	(0.00651)	(0.00655)	(0.00692)	(0.00333)	(0.00334)	(0.00343)	(0.00692)	(0.00694)	(0.00718)	(0.00472)	(0.00474)	(0.00485)	(0.00846)	(0.00849)	(0.00866)	(0.00728)	(0.00730)	(0.00746)
borddummy3													-0.0220	-0.0217	-0.0473**	-0.0198**	-0.0159**	-0.0168**	-0.0252*	-0.0291*	-0.0436**	-0.0102**	-0.00690*	-0.00524	-0.00468	-0.00316	-0.00977	0.0272**	0.0304**	0.0346**	0.0557**	0.0567**	0.0598**	0.0484**	0.0506**	0.0557**
													(0.0133)	(0.0133)	(0.0147)	(0.00284)	(0.00285)	(0.00293)	(0.0124)	(0.0124)	(0.0132)	(0.00351)	(0.00352)	(0.00362)	(0.0117)	(0.0118)	(0.0122)	(0.00473)	(0.00475)	(0.00486)	(0.0121)	(0.0121)	(0.0123)	(0.00703)	(0.00705)	(0.00720)
borddummy4																			-0.0395*	-0.0455*	-0.0679**	-0.0149**	-0.00890*	-0.00473	-0.0401*	-0.0376*	-0.0481**	0.00951	0.0147**	0.0210**	0.0643**	0.0663**	0.0699**	0.0528**	0.0567**	0.0634**
																			(0.0199)	(0.0201)	(0.0213)	(0.00400)	(0.00400)	(0.00411)	(0.0174)	(0.0175)	(0.0182)	(0.00505)	(0.00506)	(0.00518)	(0.0170)	(0.0170)	(0.0173)	(0.00718)	(0.00720)	(0.00736)
