	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)
VARIABLES	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore	school_zscore
																																				
agemay	0.0137**	0.0152**	0.0390**	0.0106**	0.0114**	0.0259**	0.0131**	0.0143**	0.0345**	0.0101**	0.0106**	0.0220**	0.0114**	0.0120**	0.0231**	0.00897**	0.00915**	0.0159**	0.00978**	0.0104**	0.0159**	0.00774**	0.00745**	0.0101**	0.0111**	0.0108**	0.0128**	0.00697**	0.00629**	0.00633**	0.00888**	0.00829**	0.00749**	0.00766**	0.00669**	0.00507**
	(0.00156)	(0.00162)	(0.00309)	(0.000604)	(0.000606)	(0.000621)	(0.00118)	(0.00122)	(0.00207)	(0.000493)	(0.000495)	(0.000514)	(0.00107)	(0.00109)	(0.00146)	(0.000482)	(0.000485)	(0.000508)	(0.00107)	(0.00109)	(0.00127)	(0.000504)	(0.000507)	(0.000532)	(0.00112)	(0.00113)	(0.00123)	(0.000550)	(0.000553)	(0.000579)	(0.00120)	(0.00121)	(0.00126)	(0.000635)	(0.000638)	(0.000665)
borddummy2							-0.0322	-0.0353*	-0.133**	0.0130**	0.0179**	0.00131	-0.00744	-0.00759	-0.0542**	0.0213**	0.0259**	0.0185**	-0.00506	-0.0104	-0.0381**	0.0174**	0.0223**	0.0219**	-0.0276*	-0.0260*	-0.0417**	0.0144*	0.0198**	0.0232**	-4.20e-05	0.00227	-0.000712	0.0106	0.0162	0.0207*
							(0.0164)	(0.0166)	(0.0219)	(0.00357)	(0.00358)	(0.00379)	(0.0121)	(0.0122)	(0.0144)	(0.00416)	(0.00418)	(0.00443)	(0.0116)	(0.0118)	(0.0131)	(0.00514)	(0.00517)	(0.00545)	(0.0118)	(0.0119)	(0.0129)	(0.00654)	(0.00657)	(0.00690)	(0.0124)	(0.0125)	(0.0131)	(0.00865)	(0.00870)	(0.00909)
borddummy3													-0.0274	-0.0270	-0.126**	0.0374**	0.0483**	0.0364**	-0.000836	-0.0117	-0.0676**	0.0459**	0.0563**	0.0571**	-0.0426*	-0.0397	-0.0699**	0.0431**	0.0538**	0.0624**	0.00488	0.00844	0.00406	0.0270**	0.0374**	0.0483**
													(0.0261)	(0.0262)	(0.0311)	(0.00480)	(0.00482)	(0.00509)	(0.0223)	(0.0227)	(0.0253)	(0.00555)	(0.00558)	(0.00588)	(0.0212)	(0.0214)	(0.0231)	(0.00680)	(0.00684)	(0.00718)	(0.0204)	(0.0205)	(0.0215)	(0.00881)	(0.00885)	(0.00924)
educf_11plus																0.280**	0.311**					0.163**	0.182**											0.250**	0.277**	
																(0.00840)	(0.00842)					(0.0109)	(0.0109)											(0.0195)	(0.0196)	
borddummy4																			0.000463	-0.0155	-0.101*	0.0759**	0.0941**	0.0993**	-0.0474	-0.0424	-0.0872*	0.0825**	0.0994**	0.113**	0.0301	0.0361	0.0298	0.0629**	0.0789**	0.0953**
																			(0.0355)	(0.0360)	(0.0402)	(0.00639)	(0.00642)	(0.00676)	(0.0313)	(0.0316)	(0.0341)	(0.00746)	(0.00749)	(0.00786)	(0.0288)	(0.0290)	(0.0304)	(0.00936)	(0.00941)	(0.00982)
borddummy5																									-0.0579	-0.0518		0.128**	0.151**		0.0628	0.0696		0.107**	0.128**	
																									(0.0443)	(0.0447)		(0.00845)	(0.00849)		(0.0384)	(0.0386)		(0.0102)	(0.0103)	
borddummy6																															0.0910	0.0987		0.151**	0.176**	
																															(0.0507)	(0.0511)		(0.0114)	(0.0114)	
Constant	-1.572**	-0.413**	-1.166**	0.353	1.490	1.422	-1.354**	-0.159	-0.957**	0.463	1.650*	1.575	-1.038**	0.179	-0.498**	0.197	1.401	1.434	-0.737**	0.430*	-0.248	-1.065	0.170	-0.290	-0.896**	0.242	-0.462*	1.035	2.198**	2.036*	-0.476*	0.582*	0.0677	-0.213	0.874	0.973
	(0.169)	(0.136)	(0.184)	(0.809)	(0.810)	(0.860)	(0.151)	(0.127)	(0.162)	(0.820)	(0.822)	(0.873)	(0.161)	(0.145)	(0.168)	(0.827)	(0.830)	(0.880)	(0.205)	(0.193)	(0.214)	(2,240)	(2,253)	(2,377)	(0.212)	(0.202)	(0.221)	(0.824)	(0.828)	(0.869)	(0.239)	(0.231)	(0.246)	(2,180)	(2,192)	(2,289)
																																				
Observations	158,125	158,125	158,125	158,125	158,125	158,125	248,614	248,614	248,614	248,614	248,614	248,614	264,906	264,906	264,906	264,906	264,906	264,906	242,248	242,248	242,248	242,248	242,248	242,248	204,161	204,161	204,161	204,161	204,161	204,161	158,717	158,717	158,717	158,717	158,717	158,717
R-squared	0.341	0.330	0.184	0.355	0.349	0.266	0.327	0.316	0.156	0.339	0.333	0.249	0.314	0.304	0.187	0.321	0.314	0.229	0.299	0.285	0.182	0.303	0.295	0.215	0.269	0.256	0.160	0.287	0.278	0.204	0.270	0.261	0.191	0.271	0.263	0.197
Standard errors in parentheses																																				
** p<0.01, * p<0.05																																				
